Month,Temperature,Humidity,Wind_Speed,Wildfire_Risk,Wildfire Risk 0 to 1 Scale,WFRN,LONG,LAT
16-Jul,17.23903226,74.24225806,6.579677419,43.93997214,1.098499304,0.723523965,-114.646197,57.126585
16-Aug,15.46725806,79.31903226,6.730645161,41.42713929,1.035678482,0.68214718,-114.646197,57.126585
16-Sep,9.485166667,77.73766667,7.559333333,36.92666364,0.923166591,0.608041489,-114.646197,57.126585
16-Oct,-0.24983871,89.44709677,5.496451613,24.18761144,0.604690286,0.398277825,-114.646197,57.126585
16-Nov,-2.973833333,81.18133333,6.733666667,24.29231667,0.607307917,0.400001921,-114.646197,57.126585
16-Dec,-17.52354839,74.58064516,6.258064516,12.028739,0.300718475,0.198067511,-114.646197,57.126585
17-Jan,-12.17274194,76.12903226,7.091612903,17.20859237,0.430214809,0.283359965,-114.646197,57.126585
17-Feb,-10.85428571,69.60857143,6.717857143,19.43096429,0.485774107,0.319953965,-114.646197,57.126585
17-Mar,-8.597903226,62.80322581,8.943225806,24.51231671,0.612807918,0.403624484,-114.646197,57.126585
17-Apr,1.677166667,63.08566667,9.093333333,33.90938182,0.847734545,0.558358351,-114.646197,57.126585
17-May,11.15306452,56.53096774,6.269032258,41.71654839,1.04291371,0.686912645,-114.646197,57.126585
17-Jun,13.948,66.30466667,4.996333333,41.34813485,1.033703371,0.680846277,-114.646197,57.126585
17-Jul,16.55612903,68.62290323,4.655806452,43.00011877,1.075002969,0.70804816,-114.646197,57.126585
17-Aug,15.79274194,70.53193548,4.74516129,41.99134018,1.049783505,0.691437419,-114.646197,57.126585
17-Sep,10.545,73.34433333,5.168333333,36.97556515,0.924389129,0.60884671,-114.646197,57.126585
17-Oct,1.599516129,76.15806452,5.850322581,28.79205279,0.71980132,0.474095435,-114.646197,57.126585
17-Nov,-13.31,83.42833333,4.459666667,12.74090152,0.318522538,0.209794115,-114.646197,57.126585
17-Dec,-13.15870968,79.91870968,4.117096774,13.32343548,0.333085887,0.219386231,-114.646197,57.126585
18-Jan,-15.31870968,82.61709677,4.847096774,11.3676217,0.284190542,0.187181428,-114.646197,57.126585
18-Feb,-16.71839286,74.7825,4.485714286,11.39106493,0.284776623,0.187567448,-114.646197,57.126585
18-Mar,-7.870806452,65.2183871,5.55483871,22.1489912,0.55372478,0.364709515,-114.646197,57.126585
18-Apr,-1.0925,56.40266667,6.314666667,30.64410303,0.766102576,0.504591647,-114.646197,57.126585
18-May,12.33903226,48.20129032,5.91,44.19136217,1.104784054,0.727663401,-114.646197,57.126585
18-Jun,13.29633333,75.611,4.494666667,38.51819394,0.962954848,0.63424793,-114.646197,57.126585
18-Jul,15.62516129,74.60774194,4.512258065,40.84915542,1.021228886,0.672629987,-114.646197,57.126585
18-Aug,13.91516129,75.12580645,4.069677419,38.85906158,0.97147654,0.639860722,-114.646197,57.126585
18-Sep,2.390333333,74.87433333,4.285666667,28.59423182,0.714855795,0.470838077,-114.646197,57.126585
18-Oct,0.628225806,70.84032258,4.792580645,28.17930352,0.704482588,0.464005788,-114.646197,57.126585
18-Nov,-8.513666667,86.69566667,5.111666667,16.93673788,0.423418447,0.278883557,-114.646197,57.126585
18-Dec,-11.73677419,81.50387097,4.797419355,14.80931379,0.370232845,0.243852986,-114.646197,57.126585
19-Jan,-15.13483871,82.42419355,5.349032258,11.94980938,0.298745235,0.196767841,-114.646197,57.126585
19-Feb,-21.83017857,74.0375,4.543214286,6.936112015,0.1734028,0.114211344,-114.646197,57.126585
19-Mar,-2.871612903,62.12870968,4.962258065,26.86721261,0.671680315,0.442400649,-114.646197,57.126585
19-Apr,2.055333333,58.84133333,5.796333333,32.62928636,0.815732159,0.537280055,-114.646197,57.126585
19-May,8.873387097,50.58774194,6.318064516,40.86953372,1.021738343,0.67296554,-114.646197,57.126585
19-Jun,13.0465,69.72366667,4.602333333,39.54928939,0.988732235,0.651226145,-114.646197,57.126585
19-Jul,14.89467742,76.53741935,3.79516129,39.26132112,0.981533028,0.646484404,-114.646197,57.126585
19-Aug,12.25516129,82.0383871,4.095483871,35.98680938,0.899670235,0.592565669,-114.646197,57.126585
19-Sep,9.196333333,77.301,4.446333333,34.41667121,0.86041678,0.566711475,-114.646197,57.126585
19-Oct,0.895,78.10129032,5.91483871,27.81132551,0.695283138,0.457946592,-114.646197,57.126585
19-Nov,-8.748,85.018,4.894333333,16.89624091,0.422406023,0.278216727,-114.646197,57.126585
19-Dec,-13.55806452,82.28870968,4.819354839,13.01307918,0.325326979,0.214275845,-114.646197,57.126585
20-Jan,-16.35064516,79.87483871,5.476451613,11.44996628,0.286249157,0.188537329,-114.646197,57.126585
20-Feb,-11.48965517,73.47448276,5.257586207,16.98497022,0.424624256,0.27967776,-114.646197,57.126585
20-Mar,-10.57064516,66.08806452,5.69,19.62202786,0.490550696,0.323100055,-114.646197,57.126585
20-Apr,-0.6955,59.912,6.409,30.37389545,0.759347386,0.500142358,-114.646197,57.126585
20-May,8.403387097,61.28645161,5.799354839,37.9134868,0.94783717,0.624290707,-114.646197,57.126585
20-Jun,13.49666667,72.537,4.897,39.61686515,0.990421629,0.65233886,-114.646197,57.126585
20-Jul,15.46725806,81.43806452,3.780322581,38.7905909,0.969764773,0.638733271,-114.646197,57.126585
20-Aug,14.25290323,79.17741935,4.537096774,38.70634165,0.967658541,0.637346007,-114.646197,57.126585
20-Sep,9.052833333,78.67333333,4.337333333,33.93,0.84825,0.558697854,-114.646197,57.126585
20-Oct,-1.566774194,79.31258065,4.972903226,24.62463929,0.615615982,0.405474009,-114.646197,57.126585
20-Nov,-9.579333333,83.733,5.091666667,16.54548333,0.413637083,0.272441085,-114.646197,57.126585
20-Dec,-10.8866129,79.91935484,4.484516129,15.66441349,0.391610337,0.257933221,-114.646197,57.126585
21-Jan,-10.92919355,79.43290323,5.146451613,16.21944575,0.405486144,0.267072488,-114.646197,57.126585
21-Feb,-19.57428571,73.95571429,4.613928571,9.056316561,0.226407914,0.149123036,-114.646197,57.126585
21-Mar,-6.168387097,64.57419355,6.051612903,24.19806452,0.604951613,0.398449947,-114.646197,57.126585
21-Apr,0.252666667,57.75733333,5.77,31.18754849,0.779688712,0.513540124,-114.646197,57.126585
21-May,9.181451613,55.17516129,6.94483871,40.70218915,1.017554729,0.670210012,-114.646197,57.126585
21-Jun,16.53066667,65.20666667,4.271333333,43.37186364,1.084296591,0.714169382,-114.646197,57.126585
21-Jul,16.83870968,72.15709677,4.671612903,42.5620264,1.06405066,0.700834447,-114.646197,57.126585
21-Aug,14.29451613,76.60580645,4.261290323,39.0516393,0.976290982,0.643031744,-114.646197,57.126585
21-Sep,10.23166667,78.08333333,4.965333333,35.59066667,0.889766667,0.586042708,-114.646197,57.126585
21-Oct,3.304677419,70.0783871,6.367419355,31.94595748,0.798648937,0.526028231,-114.646197,57.126585
21-Nov,-5.727,83.011,5.513333333,20.50825455,0.512706364,0.337692832,-114.646197,57.126585
21-Dec,-22.87951613,78.56225806,3.238709677,4.098838709,0.102470968,0.06749226,-114.646197,57.126585
22-Jan,-17.17435484,81.62419355,4.975806452,9.975784456,0.249394611,0.16426317,-114.646197,57.126585
22-Feb,-15.67214286,77.59214286,4.941785714,12.1223263,0.303058157,0.199608538,-114.646197,57.126585
22-Mar,-6.132741935,69.28903226,5.85516129,23.14016276,0.578504069,0.381030335,-114.646197,57.126585
22-Apr,-0.464,62.903,6.689333333,30.1964,0.75491,0.497219684,-114.646197,57.126585
22-May,6.573548387,69.06322581,5.677096774,34.60294868,0.865073717,0.569778755,-114.646197,57.126585
22-Jun,14.43133333,64.538,4.851,42.03186212,1.050796553,0.692104661,-114.646197,57.126585
22-Jul,16.8366129,70.18935484,4.216129032,42.61205572,1.065301393,0.70165824,-114.646197,57.126585
22-Aug,17.22177419,74.95419355,4.177741935,41.98044428,1.049511107,0.691258005,-114.646197,57.126585
22-Sep,12.28066667,73.03466667,4.086333333,37.80387727,0.945096932,0.622485856,-114.646197,57.126585
22-Oct,5.665322581,68.02483871,5.300322581,33.70238563,0.842559641,0.554949912,-114.646197,57.126585
22-Nov,-9.399833333,77.97033333,6.314,18.77794849,0.469448712,0.309201283,-114.646197,57.126585
22-Dec,-21.20403226,78.85645161,5.417419355,7.197199412,0.179929985,0.118510459,-114.646197,57.126585
23-Jan,-9.629032258,87.10645161,5.169354839,15.8838783,0.397096957,0.261546971,-114.646197,57.126585
23-Feb,-14.97517857,77.87964286,5.056428571,12.78441234,0.319610308,0.210510573,-114.646197,57.126585
23-Mar,-9.572258065,67.93967742,6.016129032,20.40392669,0.510098167,0.33597495,-114.646197,57.126585
23-Apr,3.7415,59.59066667,7.632666667,35.38954848,0.884738712,0.582731057,-114.646197,57.126585
23-May,13.99016129,55.13322581,6.582258065,44.81019501,1.120254875,0.737853221,-114.646197,57.126585
23-Jun,15.57216667,65.19666667,4.938,43.0025,1.0750625,0.70808737,-114.646197,57.126585
23-Jul,16.97112903,72.17225806,3.887419355,42.0912302,1.052280755,0.693082227,-114.646197,57.126585
23-Aug,15.77354839,77.63741935,3.494516129,39.61481085,0.990370271,0.652305034,-114.646197,57.126585
23-Sep,11.841,69.17566667,4.754333333,38.6769803,0.966924508,0.636862537,-114.646197,57.126585
23-Oct,3.532903226,71.87,5.84483871,31.40317742,0.785079435,0.517090711,-114.646197,57.126585
23-Nov,-4.822666667,84.38066667,4.607333333,20.37694242,0.509423561,0.335530622,-114.646197,57.126585
23-Dec,-5.238870968,72.27,5.802903226,23.31738563,0.582934641,0.383948521,-114.646197,57.126585
24-Jan,-18.70290323,77.56741935,4.150967742,8.778920818,0.21947302,0.144555385,-114.646197,57.126585
24-Feb,-9.772068966,69.9437931,4.422413793,18.62617085,0.465654271,0.306702083,-114.646197,57.126585
24-Mar,-7.143709677,61.92387097,6.340645161,24.05824633,0.601456158,0.396147674,-114.646197,57.126585
24-Apr,4.4885,52.05433333,5.826,36.22090606,0.905522652,0.59642035,-114.646197,57.126585
24-May,8.935645161,65.68516129,5.891290323,37.58656745,0.939664186,0.618907591,-114.646197,57.126585
24-Jun,11.68516667,70.682,4.243,37.85054697,0.946263674,0.623254328,-114.646197,57.126585
24-Jul,18.92016129,69.3216129,4.147096774,44.62796481,1.11569912,0.734852583,-114.646197,57.126585
24-Aug,15.54322581,73.88580645,4.273548387,40.74002346,1.018500587,0.670832999,-114.646197,57.126585
24-Sep,11.4405,77.781,3.583333333,35.71357273,0.892839318,0.588066502,-114.646197,57.126585
24-Oct,1.596129032,75.64322581,4.94,28.20919941,0.705229985,0.46449806,-114.646197,57.126585
24-Nov,-10.46583333,84.98666667,3.774666667,14.50109091,0.362527273,0.23877773,-114.646197,57.126585
24-Dec,-12.34693548,85.35064516,4.953548387,13.60236364,0.340059091,0.223979115,-114.646197,57.126585
10-Jan,-15.63693548,78.32129032,,,0.0,0.0,-110.810744,57.126281
10-Feb,-8.96875,77.22892857,,,0.0,0.0,-110.810744,57.126281
10-Mar,,61.59806452,,,0.0,0.0,-110.810744,57.126281
10-Apr,5.767666667,60.85666667,,,0.0,0.0,-110.810744,57.126281
10-May,8.152741935,58.76612903,,,0.0,0.0,-110.810744,57.126281
10-Jun,13.79933333,57.77066667,,,0.0,0.0,-110.810744,57.126281
10-Jul,15.77596774,63.51935484,,,0.0,0.0,-110.810744,57.126281
10-Aug,13.91435484,74.41032258,,,0.0,0.0,-110.810744,57.126281
10-Sep,9.778333333,76.402,,,0.0,0.0,-110.810744,57.126281
10-Oct,5.813225806,65.94870968,,,0.0,0.0,-110.810744,57.126281
10-Nov,-7.520166667,76.67733333,,,0.0,0.0,-110.810744,57.126281
10-Dec,-16.95,79.62741935,,,0.0,0.0,-110.810744,57.126281
11-Jan,-18.94693548,78.05322581,,,0.0,0.0,-110.810744,57.126281
11-Feb,-14.91053571,71.2175,,,0.0,0.0,-110.810744,57.126281
11-Mar,-10.18064516,64.1816129,,,0.0,0.0,-110.810744,57.126281
11-Apr,2.8645,55.809,,,0.0,0.0,-110.810744,57.126281
11-May,10.2166129,48.94193548,,,0.0,0.0,-110.810744,57.126281
11-Jun,12.698,59.46566667,,,0.0,0.0,-110.810744,57.126281
11-Jul,15.88532258,65.8883871,,,0.0,0.0,-110.810744,57.126281
11-Aug,14.75354839,66.32645161,,,0.0,0.0,-110.810744,57.126281
11-Sep,12.82583333,60.857,,,0.0,0.0,-110.810744,57.126281
11-Oct,5.320322581,72.63387097,,,0.0,0.0,-110.810744,57.126281
11-Nov,-7.928666667,78.34266667,,,0.0,0.0,-110.810744,57.126281
11-Dec,-8.153387097,81.12967742,,,0.0,0.0,-110.810744,57.126281
12-Jan,,,,,0.0,0.0,-110.810744,57.126281
12-Feb,-9.767068966,77.04034483,8.975517241,20.62623354,0.515655839,0.339635497,-110.810744,57.126281
12-Mar,,,,,0.0,0.0,-110.810744,57.126281
12-Apr,2.156833333,57.888,12.087,37.63022576,0.940755644,0.619626477,-110.810744,57.126281
12-May,9.475806452,47.83612903,12.30193548,46.45541349,1.161385337,0.764943702,-110.810744,57.126281
12-Jun,14.01133333,62.405,10.624,46.40639394,1.160159848,0.764136537,-110.810744,57.126281
12-Jul,17.8183871,66.97870968,9.353225806,47.99952933,1.199988233,0.790369408,-110.810744,57.126281
12-Aug,14.74629032,66.63,10.55193548,46.17548826,1.154387207,0.7603344,-110.810744,57.126281
12-Sep,11.4105,70.57333333,11.12533333,42.78433333,1.069608333,0.704494996,-110.810744,57.126281
12-Oct,-0.176935484,84.73193548,11.36419355,29.59772581,0.739943145,0.4873618,-110.810744,57.126281
12-Nov,-11.65333333,84.233,10.37666667,18.52377879,0.46309447,0.305016076,-110.810744,57.126281
12-Dec,-19.70580645,82.30612903,7.831612903,9.679932553,0.241998314,0.159391616,-110.810744,57.126281
13-Jan,-18.05516129,82.53354839,8.818709677,11.87535777,0.296883944,0.195541907,-110.810744,57.126281
13-Feb,-9.703214286,80.66535714,10.82607143,21.34719643,0.533679911,0.351507009,-110.810744,57.126281
13-Mar,-9.35483871,68.13193548,10.72129032,24.092,0.6023,0.396703469,-110.810744,57.126281
13-Apr,-1.7225,63.071,12.595,33.44795909,0.836198977,0.550760476,-110.810744,57.126281
13-May,10.95645161,50.33322581,11.98064516,47.06106744,1.176526686,0.774916515,-110.810744,57.126281
13-Jun,14.67616667,70.703,10.054,44.92368788,1.123092197,0.739722016,-110.810744,57.126281
13-Jul,14.19741935,65.80193548,10.98645161,46.16801466,1.154200366,0.760211338,-110.810744,57.126281
13-Aug,15.35822581,68.37806452,9.600322581,45.66847068,1.141711767,0.751985751,-110.810744,57.126281
13-Sep,11.712,68.57233333,11.126,43.45912424,1.086478106,0.715606231,-110.810744,57.126281
13-Oct,3.76016129,77.85064516,10.86483871,34.17864663,0.854466166,0.562792116,-110.810744,57.126281
13-Nov,-9.654,80.765,11.12233333,21.59420454,0.539855114,0.355574292,-110.810744,57.126281
13-Dec,-23.05774194,78.43967742,9.978709677,9.016331374,0.225408284,0.148464633,-110.810744,57.126281
14-Jan,-16.56983871,77.83483871,11.91193548,16.48531231,0.412132808,0.271450298,-110.810744,57.126281
14-Feb,-19.18089286,74.45785714,10.82678571,13.97316071,0.349329018,0.23008473,-110.810744,57.126281
14-Mar,-10.755,64.71645161,10.27032258,23.16399707,0.579099927,0.381422795,-110.810744,57.126281
14-Apr,0.0345,62.47866667,12.692,35.23644848,0.880911212,0.580210084,-110.810744,57.126281
14-May,5.424354839,62.2516129,11.87451613,39.56861437,0.989215359,0.651544354,-110.810744,57.126281
14-Jun,13.73083333,65.83966667,10.723,45.5387106,1.138467765,0.749849097,-110.810744,57.126281
14-Jul,17.13403226,64.57774194,10.06451613,48.39104985,1.209776246,0.79681626,-110.810744,57.126281
14-Aug,15.22564516,65.0316129,9.14483871,45.87562023,1.146890506,0.755396715,-110.810744,57.126281
14-Sep,8.508666667,74.60966667,10.10233333,38.57178636,0.964294659,0.635130393,-110.810744,57.126281
14-Oct,4.786774194,79.21935484,11.46064516,35.28504399,0.8821261,0.581010267,-110.810744,57.126281
14-Nov,-11.799,83.04566667,10.087,18.41157121,0.46028928,0.303168444,-110.810744,57.126281
14-Dec,-13.63483871,87.37903226,8.233870968,14.48610704,0.362152676,0.238531002,-110.810744,57.126281
15-Jan,-14.43354839,83.44516129,10.23709677,16.04920087,0.401230022,0.264269204,-110.810744,57.126281
15-Feb,-17.3875,78.51214286,10.74964286,14.73480357,0.368370089,0.242626087,-110.810744,57.126281
15-Mar,-3.528709677,68.08709677,10.35967742,29.126239,0.728155975,0.479598208,-110.810744,57.126281
15-Apr,4.091166667,48.25233333,13.43866667,42.32959394,1.058239849,0.69700717,-110.810744,57.126281
15-May,8.556290323,47.42,10.29806452,44.19981232,1.104995308,0.727802543,-110.810744,57.126281
15-Jun,14.14733333,56.36566667,10.94133333,47.97589696,1.199397424,0.789980273,-110.810744,57.126281
15-Jul,14.71016129,67.08225806,10.17709677,45.77106305,1.144276576,0.753675057,-110.810744,57.126281
15-Aug,13.69096774,66.28322581,11.01193548,45.63045894,1.140761473,0.751359843,-110.810744,57.126281
15-Sep,8.399833333,72.97966667,10.43933333,39.05159697,0.976289924,0.643031047,-110.810744,57.126281
15-Oct,5.553064516,72.33580645,11.44419355,37.34604252,0.933651063,0.614947062,-110.810744,57.126281
15-Nov,-4.157,78.307,11.25966667,27.18607728,0.679651932,0.447651135,-110.810744,57.126281
15-Dec,-10.68951613,84.07870968,9.716129032,18.93543108,0.473385777,0.311794421,-110.810744,57.126281
16-Jan,-13.21741935,82.48645161,9.368387097,16.69498241,0.41737456,0.274902766,-110.810744,57.126281
16-Feb,-10.11034483,80.33862069,11.42206897,21.4894232,0.53723558,0.353848942,-110.810744,57.126281
16-Mar,-3.553387097,73.72258065,11.10580645,28.53630498,0.713407625,0.469884242,-110.810744,57.126281
16-Apr,3.8065,57.64933333,13.63966667,40.34215606,1.008553902,0.664281639,-110.810744,57.126281
16-May,11.81919355,53.83032258,11.52419355,46.80362024,1.170090506,0.770677341,-110.810744,57.126281
16-Jun,13.86116667,59.558,11.57833333,47.55502879,1.18887572,0.783050177,-110.810744,57.126281
16-Jul,15.31209677,66.42451613,9.969032258,46.29377712,1.157344428,0.762282167,-110.810744,57.126281
16-Aug,13.425,67.98322581,10.01709677,44.30254105,1.107563526,0.729494094,-110.810744,57.126281
16-Sep,9.565333333,70.38533333,11.666,41.55000909,1.038750227,0.684170377,-110.810744,57.126281
16-Oct,0.651612903,85.88322581,9.621935484,28.814,0.72035,0.474456822,-110.810744,57.126281
16-Nov,-1.398833333,80.693,10.702,28.79805152,0.719951288,0.474194211,-110.810744,57.126281
16-Dec,-17.3416129,79.81354839,10.34129032,14.20997361,0.35524934,0.233984137,-110.810744,57.126281
17-Jan,-12.73193548,80.88612903,9.403870968,17.4830088,0.43707522,0.287878559,-110.810744,57.126281
17-Feb,-11.21071429,73.02035714,9.758214286,20.70484902,0.517621226,0.340929994,-110.810744,57.126281
17-Mar,-8.07483871,67.41129032,11.10419355,25.68694282,0.64217357,0.422966101,-110.810744,57.126281
17-Apr,1.576333333,61.44533333,10.9,35.50078182,0.887519545,0.584562647,-110.810744,57.126281
17-May,11.10306452,52.32387097,12.15,46.92323901,1.173080975,0.772647006,-110.810744,57.126281
17-Jun,13.99383333,62.058,10.921,46.68263485,1.167065871,0.768685172,-110.810744,57.126281
17-Jul,17.75145161,61.21225806,11.20096774,50.47777566,1.261944391,0.831176685,-110.810744,57.126281
17-Aug,16.08596774,62.09290323,11.35903226,48.90611877,1.222652969,0.805297483,-110.810744,57.126281
17-Sep,11.11966667,67.66433333,11.147,43.1179894,1.077949735,0.70998904,-110.810744,57.126281
17-Oct,3.106935484,76.95806452,12.47709677,34.97251466,0.874312866,0.575864099,-110.810744,57.126281
17-Nov,-11.58733333,81.52533333,10.62533333,19.31181212,0.482795303,0.317991983,-110.810744,57.126281
17-Dec,-13.3333871,79.87548387,9.240967742,17.01618621,0.425404655,0.280191769,-110.810744,57.126281
18-Jan,-16.47822581,81.02096774,9.809677419,14.35467742,0.358866935,0.236366857,-110.810744,57.126281
18-Feb,-16.24803571,72.75321429,11.43535714,17.43675162,0.435918791,0.287116879,-110.810744,57.126281
18-Mar,-7.774354839,68.70967742,10.9583871,25.59107771,0.639776943,0.421387568,-110.810744,57.126281
18-Apr,-0.291333333,56.473,11.91033333,35.55511969,0.888877992,0.585457385,-110.810744,57.126281
18-May,11.68112903,46.37935484,11.44935484,48.11217155,1.202804289,0.792224196,-110.810744,57.126281
18-Jun,14.17716667,66.33,10.71366667,45.83940152,1.145985038,0.754800331,-110.810744,57.126281
18-Jul,15.94693548,67.37935484,10.80290323,47.30533871,1.182633468,0.778938733,-110.810744,57.126281
18-Aug,13.7666129,67.04709677,10.47064516,45.14048533,1.128512133,0.743291844,-110.810744,57.126281
18-Sep,3.912833333,70.44333333,9.353,34.66502273,0.866625568,0.570800878,-110.810744,57.126281
18-Oct,-0.275806452,72.00516129,6.502903226,28.40723021,0.710180755,0.467758873,-110.810744,57.126281
18-Nov,-11.13133333,88.159,6.129666667,15.02787425,0.375696856,0.247451845,-110.810744,57.126281
18-Dec,-12.45790323,84.61580645,5.199354839,13.83280645,0.345820161,0.22777363,-110.810744,57.126281
